Grey,Luminance,LuminanceR,Label
82.41430434782609,82.39693284782606,81.92344251014492,1
81.86280434782608,81.84640386231885,81.38020400724638,1
81.39904347826086,81.3869726884058,80.93069402463767,1
80.75047826086957,80.73650281884056,80.29656057826085,1
80.0578115942029,80.04344942028985,79.5831605826087,1
79.19588405797101,79.18306873913045,78.70241981304348,1
78.1427463768116,78.1307969057971,77.64159073478258,1
77.03028260869566,77.01819400000001,76.51703700434784,1
76.06213768115941,76.04835545652175,75.50283634202898,1
75.38401449275362,75.37015187681159,74.81710181304346,1
75.16833333333334,75.15224665217391,74.59021690144924,1
74.94223188405797,74.92634063043478,74.32379693913043,1
75.1561956521739,75.13948971014494,74.51325280144927,1
75.8326884057971,75.81922236956521,75.15068426086957,1
77.19508695652173,77.18334561594203,76.48701670724637,1
78.84531884057971,78.83235821014492,78.11556737536232,1
81.04626086956522,81.02918702173913,80.3038253884058,1
83.16857246376811,83.15881115942028,82.39805555652174,1
85.44663768115942,85.43520702898552,84.62898966231884,1
87.25097826086956,87.23962878985508,86.43409044057971,1
88.63734057971014,88.62308720289855,87.82121861594202,1
89.76802898550724,89.75796329710144,88.94924602753622,1
90.63955072463769,90.63176426086956,89.8206991188406,1
91.29082608695653,91.27826541304348,90.4701184942029,1
91.84221014492753,91.83120921739132,91.01941738695653,1
88.76748550724638,88.73604199275361,88.28290253768117,1
88.0845652173913,88.05499273913041,87.5826757826087,1
88.08147101449275,88.0489715652174,87.57739030289852,1
88.05710869565218,88.02717179710143,87.56221618985508,1
87.95834782608695,87.93185378985508,87.45793302608698,1
87.89898550724638,87.87007507971016,87.39492659710146,1
87.85773913043478,87.828655557971,87.36880111159422,1
87.80539130434782,87.7738266231884,87.31267577391306,1
87.81397101449275,87.7854488115942,87.32682673913045,1
87.76517391304348,87.73226319565218,87.26624303478263,1
87.77546376811594,87.74561549275361,87.28013904347826,1
87.80410869565218,87.77653316666667,87.32266357391305,1
87.7255579710145,87.69826007971015,87.23016930724637,1
87.84460144927536,87.81935323188405,87.34348380869567,1
88.10348550724638,88.07273026086956,87.62102949275362,1
88.13676811594203,88.10756788405796,87.64206107391306,1
87.99777536231885,87.97412553623191,87.50359125652174,1
87.87101449275362,87.84242938405798,87.36824289710145,1
87.82408695652174,87.79999027536232,87.31949892318842,1
87.52213043478261,87.49220919565218,86.99895427536232,1
86.95378985507246,86.92684749999998,86.44306004202899,1
86.03799275362319,86.01111261594203,85.50448579855072,1
85.12711594202898,85.09891473188407,84.57953025797102,1
84.48918840579711,84.46317963768115,83.95186183768114,1
84.18718115942029,84.16222548550726,83.64960363333333,1
83.89282608695652,83.86429792028984,83.34829676376812,1
83.77414492753623,83.74593378985507,83.23623879420288,1
83.7705579710145,83.74045878260867,83.24611598405797,1
83.69321014492753,83.6658482536232,83.1579564115942,1
83.66789130434783,83.6452356231884,83.14130055362318,1
83.67132608695653,83.6442058115942,83.1599187942029,1
83.62992753623189,83.6051559710145,83.10936382898552,1
83.64439130434782,83.6168489057971,83.13516373768117,1
83.83009420289855,83.80283406521738,83.3370506173913,1
83.87852898550724,83.85425422463769,83.3894875942029,1
83.84752173913043,83.82223453623189,83.33978752608695,1
83.5468115942029,83.51598557971015,83.01835309710145,1
83.36155797101449,83.33511260869565,82.84886915072464,1
83.26802173913043,83.23748660869565,82.75853075507244,1
83.41865942028986,83.39038642028986,82.90505085362318,1
83.43695652173913,83.41052347826088,82.92974936521739,1
83.40134057971015,83.37537022463769,82.88994761884057,1
83.41030434782608,83.38262846376811,82.89967471884059,1
83.35722463768116,83.32743136231886,82.82080567101448,1
83.62071739130435,83.59404497826087,83.09864381014492,1
83.8991231884058,83.87442800724638,83.37950203043478,1
84.41273913043479,84.38416255072467,83.89801868985506,1
84.9458115942029,84.91756230434783,84.42565223768116,1
85.57463768115942,85.54862147826087,85.07077406666666,1
86.06031884057971,86.03293763768114,85.55006872608695,1
86.80354347826086,86.77619118840576,86.29286618115941,1
87.3497536231884,87.32034611594204,86.83699434202897,1
87.81668115942028,87.79139470289853,87.31880561449273,1
87.96426086956522,87.93597767391306,87.46176182318843,1
87.95872463768116,87.93029997826086,87.44306925072465,1
87.92272463768116,87.89441905797099,87.43256623768119,1
87.73135507246377,87.70171403623188,87.23561395652173,1
87.67016666666666,87.64014690579708,87.16107193623186,1
87.5208115942029,87.49012579710144,87.02857629130435,1
87.27107246376812,87.24098994927535,86.77805671739131,1
87.03397101449275,87.00432178985504,86.52666051014492,1
86.54442753623188,86.51762151449276,86.01938260434781,1
86.08642028985507,86.05701206521738,85.55304620579712,1
85.66726086956521,85.63893382608696,85.11018423043478,1
85.2037536231884,85.17671371739132,84.62474846231885,1
84.8956304347826,84.86194042028984,84.3294248246377,1
84.51691304347825,84.48486657971014,83.93703786811594,1
84.20766666666667,84.18229846376812,83.592770342029,1
83.87242028985507,83.84386376811592,83.25359519710143,1
83.51936956521739,83.48726530434783,82.87291005507247,1
83.13400724637681,83.10431177536232,82.49247789710145,1
82.82794927536231,82.79865695652174,82.13807987681159,1
82.69885507246377,82.66732963043476,82.04548954927536,1
82.37576086956521,82.34402428985507,81.6875741594203,1
82.08504347826087,82.05343645652172,81.40341375942029,1
81.91873188405798,81.88790738405797,81.21650748260869,1
81.65828985507247,81.62915266666666,80.96108144637682,1
81.3073768115942,81.27749757971014,80.5804662231884,1
81.08366666666667,81.0553767826087,80.3716709130435,1
80.8371231884058,80.80643764492753,80.11341129565218,1
80.78241304347826,80.75440579710146,80.04497961304348,1
80.67953623188406,80.64756278985507,79.9292686463768,1
80.64077536231883,80.61095674637681,79.89695817971015,1
80.56324637681159,80.5323396884058,79.82823196521738,1
80.27633333333333,80.24522453623189,79.51761561594202,1
79.74647101449276,79.71631475362318,78.98374250579711,1
79.26027536231884,79.228017057971,78.49989385797102,1
78.80194202898551,78.77034531884055,78.00167380869564,1
78.46942028985507,78.43923595652174,77.67877451739129,1
78.36022463768116,78.32741786231885,77.57070495507247,1
78.28010869565217,78.24868287681159,77.49485738695653,1
78.12420289855072,78.08990260144927,77.32252629420289,1
78.1038768115942,78.07213392753621,77.33202390289856,1
77.94394927536231,77.91108843478261,77.15169547971014,1
77.83579710144927,77.80731984782608,77.0579028637681,1
77.69695652173912,77.66535005072465,76.91476440724637,1
77.6108115942029,77.57809247101451,76.81398752173915,1
77.46115942028986,77.42706742028984,76.67423944782608,1
77.32443478260869,77.29348519565217,76.53991165652175,1
77.43432608695652,77.4019215362319,76.67129069420291,1
77.77949275362319,77.74392623188407,77.00052839855073,1
78.27221014492754,78.24259476811594,77.52189374927536,1
78.81105072463768,78.78076639855072,78.03800702463766,1
79.53064492753623,79.49823650724638,78.788074042029,1
80.24518840579711,80.21554634782606,79.51547423043478,1
81.36268115942029,81.32819862318841,80.66449889565217,1
82.60189855072464,82.5734640869565,81.92961046376811,1
83.76107246376812,83.72960404347826,83.11499060579713,1
84.84688405797101,84.8211852898551,84.2506223057971,1
85.64566666666667,85.61733315942028,85.03603044492755,1
86.41464492753623,86.38623610869566,85.84001922173914,1
87.17477536231884,87.1444526231884,86.63050101594203,1
87.79057246376811,87.76280867391306,87.256127142029,1
88.40295652173913,88.37155829710143,87.88968953043478,1
89.0211811594203,88.99070605072461,88.5054656115942,1
89.59851449275362,89.56853667391303,89.10782915797104,1
90.14013768115942,90.10950098550724,89.651237257971,1
90.61623913043478,90.58605036956523,90.14927955072464,1
91.11223913043479,91.08428053623187,90.64710152173913,1
91.57839130434783,91.54407655072464,91.1138219,1
92.03182608695653,92.0010330942029,91.58979084202899,1
92.39857246376812,92.37079695652173,91.9436002594203,1
92.77974637681159,92.75203113043479,92.32837784782608,1
93.26828260869566,93.23558242028987,92.8190395405797,1
93.72295652173914,93.68998860144927,93.27051041449275,1
94.26249275362319,94.2368486811594,93.84297283333329,1
94.74279710144927,94.71166173913045,94.30759051594201,1
93.59133333333334,93.56644844202899,92.99231116956521,1
92.25092028985507,92.22343339130435,91.77158928550725,1
91.5895,91.55964196376812,91.19491874492753,1
91.10349275362319,91.07367398550724,90.57687934202899,1
90.61006521739131,90.58297297101448,90.21672661014492,1
89.60365217391305,89.57279101449272,89.03679065362319,1
90.25533333333334,90.2266591811594,89.75567446376813,1
90.07936956521739,90.05142454347826,89.59866778405798,1
89.99077536231884,89.95819082608696,89.60672243333333,1
90.4608115942029,90.43487656521742,90.15864091739132,1
90.26673913043479,90.24266060144927,89.886525957971,1
91.15836231884057,91.1343343405797,90.57320900579708,1
91.51523188405797,91.49256778985506,91.0723061115942,1
92.35787681159421,92.33308680434784,91.98048905072466,1
92.80598550724638,92.78600092028985,92.42555892028983,1
93.25935507246376,93.23481334057969,92.88099333768116,1
93.67689855072464,93.65323826086956,93.2948396695652,1
94.10928985507246,94.08368198550725,93.74442633043476,1
94.55829710144927,94.53385075362318,94.19530936231882,1
94.82977536231884,94.80691878985508,94.46967525942028,1
94.93361594202898,94.90765758695655,94.53928987971015,1
95.03315942028985,95.00725584782609,94.6548800594203,1
95.08242753623189,95.06100397826086,94.70212546956522,1
95.06977536231884,95.04842615217392,94.70681528115941,1
95.02139855072464,94.9984606666667,94.63539571884056,1
94.93607246376811,94.91339372463767,94.56034062608697,1
94.80454347826087,94.77684044202898,94.41511416231883,1
94.6150072463768,94.5868739927536,94.23100566231886,1
94.11799275362318,94.09251184057973,93.7390902231884,1
93.55673188405797,93.53422906521739,93.17350252318842,1
92.85084057971015,92.82276739130437,92.43832898115942,1
92.0034420289855,91.98059063043478,91.62226187101447,1
91.12707246376812,91.10140999275362,90.72093420869564,1
90.35136231884059,90.33018291304346,89.93561186376812,1
89.64014492753623,89.61678982608697,89.2297506,1
88.95860144927536,88.93374370289852,88.54093216666666,1
88.26176086956522,88.2344633768116,87.83812578550724,1
87.52366666666667,87.50299378985508,87.12006355362317,1
86.63207971014492,86.60966436231884,86.19066943043478,1
85.82828260869566,85.8022118405797,85.38771592608697,1
85.0659347826087,85.04871135507247,84.63201982753624,1
84.42030434782609,84.39784375362318,83.97194939710143,1
83.78689130434783,83.76632320289853,83.34222739420288,1
83.35565942028985,83.33171036231882,82.89622308115943,1
82.96946376811594,82.94434054347826,82.50102847391305,1
82.6288115942029,82.60538742753621,82.1739561115942,1
82.21648550724638,82.19624863043477,81.75356154347826,1
81.87969565217391,81.85324392028984,81.42452891304346,1
81.5581231884058,81.53433010144926,81.09167936666667,1
81.3349347826087,81.30944282608696,80.85998011449276,1
81.1086956521739,81.08222028985507,80.63086844202898,1
80.91292753623189,80.885872942029,80.43921077536233,1
80.82330434782608,80.79896856521741,80.36360695507247,1
80.69621014492753,80.67607024637681,80.22801861304347,1
80.52286956521739,80.49923975362316,80.05254453913042,1
80.4736304347826,80.44800036231884,80.00426690289854,1
80.34270289855073,80.31715417391305,79.86764992028986,1
80.22004347826088,80.19972260869564,79.76324670434784,1
80.08534057971015,80.05741100724639,79.61561703333332,1
80.00449275362318,79.98077646376812,79.52573251304348,1
79.90975362318841,79.88600328985505,79.45254736521738,1
79.72352173913043,79.69746723913043,79.24443853333334,1
79.52142753623188,79.49419495652172,79.04367484637682,1
79.37157971014493,79.34469438405796,78.88499926811596,1
79.22084782608695,79.19480929710146,78.72833493333331,1
79.14605072463767,79.11799121014492,78.66695004782608,1
79.07392753623188,79.04971805797102,78.59719662463768,1
79.12060144927536,79.09528645652175,78.62694487826087,1
79.18015217391304,79.15313254347825,78.6970706115942,1
79.43489130434783,79.41646886231885,78.97083561594204,1
79.83338405797102,79.81028295652173,79.3508804057971,1
80.5998115942029,80.57486516666665,80.13022154782605,1
81.66880434782608,81.64545926086956,81.20757957391307,1
83.02227536231884,82.9992846231884,82.5695837057971,1
84.56434057971015,84.53723337681159,84.12858544347829,1
86.44261594202898,86.41697763043477,86.00401582608697,1
88.41376086956522,88.39182366666665,87.98427013913046,1
90.56733333333334,90.54300478985508,90.16737974927537,1
92.595,92.57385873188406,92.19831719565217,1
94.55484782608696,94.5293411231884,94.17312150000002,1
96.451,96.42514011594204,96.08167696811594,1
98.2573115942029,98.23318032608694,97.8879674695652,1
99.90451449275362,99.8841758478261,99.55821511449274,1
101.28145652173913,101.25947894202899,100.92444784782607,1
102.6740652173913,102.65340275362318,102.31538451739131,1
103.75691304347826,103.7348631521739,103.41240622463768,1
104.57376086956522,104.55720563768118,104.25063185362318,1
105.22471739130435,105.20411166666666,104.91156121449276,1
105.67664492753623,105.65669547826087,105.35981428695655,1
105.93645652173913,105.91104047101449,105.59767681594201,1
105.94794927536232,105.92845314492753,105.62881376956521,1
105.88448550724638,105.86206533333332,105.5546313347826,1
105.57351449275362,105.55435864492755,105.24768293043476,1
104.95574637681159,104.93385904347824,104.61458759710145,1
104.0243115942029,104.0056803478261,103.69937286956524,1
102.83865217391305,102.81698945652177,102.49438696521737,1
101.35192753623188,101.33137057246378,101.01839453768112,1
99.78023188405797,99.75468348550726,99.4207647985507,1
98.10005072463768,98.0765993768116,97.73460464782609,1
96.50919565217391,96.48234577536233,96.1215330536232,1
95.00186956521739,94.9831608115942,94.60207752028984,1
93.55336231884058,93.52954110869564,93.15003427391305,1
92.1685,92.14808905072464,91.77097580724636,1
90.72876811594203,90.70610606521738,90.30698981449277,1
89.20402898550725,89.18585127536232,88.80032061594204,1
87.7336956521739,87.71134599275362,87.28080340434785,1
86.24398550724638,86.2206067536232,85.79798635217391,1
84.68013768115942,84.65815692753624,84.22370751449276,1
83.0100652173913,82.99085076086958,82.54183296666668,1
81.3613115942029,81.34163290579708,80.88166943913043,1
79.81069565217392,79.78304852898552,79.28636197826086,1
78.44792753623189,78.42390475362319,77.91933062898549,1
77.00210144927536,76.97596753623188,76.4372244304348,1
75.59119565217391,75.56298878260868,75.02304682173913,1
74.03390579710145,74.01239207246375,73.42292591014495,1
72.65341304347827,72.6324609710145,72.0217320014493,1
71.15492753623188,71.13448260144928,70.50060100289855,1
69.6812463768116,69.66071918115942,69.00258601159422,1
68.20383333333334,68.17834093478263,67.5088659710145,1
66.72002898550724,66.69567626811593,65.99999590144927,1
65.39026811594204,65.36600720289856,64.65958809565218,1
64.1926884057971,64.16581208695652,63.46659514057971,1
63.12199275362319,63.09827134782608,62.36121921304349,1
62.29415217391304,62.2682563115942,61.5388257884058,1
61.57344927536232,61.548098971014504,60.812267468115934,1
60.9828768115942,60.95615415942031,60.22207101594203,1
60.52636231884058,60.504773478260866,59.79368505797102,1
60.13444927536232,60.109051014492756,59.370257846376816,1
59.78097826086957,59.75331797826086,59.02289044347826,1
59.4202463768116,59.39712686956521,58.64821489130434,1
59.18968115942029,59.16662889130434,58.41542884782609,1
59.079550724637684,59.056517471014494,58.31907460289855,1
59.14671014492754,59.11983354347826,58.38123141304348,1
59.4473115942029,59.423887536231874,58.67997475507246,1
59.97128260869565,59.944096485507245,59.19035616811594,1
60.76383333333333,60.74040159420289,59.99783445072464,1
61.9300652173913,61.90637126086956,61.18123720579709,1
63.41582608695652,63.393456855072465,62.695561007246376,1
65.07474637681159,65.0498921231884,64.36934275507248,1
66.84954347826087,66.82559958695653,66.16719274927539,1
68.80447826086956,68.78166521014494,68.17199443623188,1
70.77065217391305,70.7502718478261,70.1461655463768,1
72.8962536231884,72.87745251449276,72.31479959855074,1
74.99349275362319,74.97375898550725,74.41928785652173,1
77.04491304347826,77.01996810869565,76.50765433913041,1
79.10675362318841,79.0854084057971,78.57386518115942,1
80.86448550724637,80.8439842826087,80.35475815942027,1
82.54438405797102,82.5243731231884,82.05933020000002,1
84.03060144927537,84.00877983333332,83.54875130869563,1
85.48084057971015,85.46145165217392,85.02563128260869,1
86.81740579710144,86.79584218840581,86.36360154347827,1
88.19311594202898,88.16986680434783,87.7516519536232,1
89.31146376811594,89.2920488695652,88.8654759,1
90.46097826086957,90.43980697826088,90.03396587826087,1
91.29397826086957,91.27179030434783,90.8598818826087,1
91.92423913043478,91.903123557971,91.50262140434782,1
92.25978985507247,92.24098025362318,91.8284710173913,1
92.45403623188406,92.43209684782609,92.029368557971,1
92.4779347826087,92.45724113043477,92.05517381594203,1
92.3625,92.34059105797103,91.93516126666667,1
92.17468115942029,92.15710676086957,91.74873545072462,1
92.04534782608695,92.02476168840579,91.61909576811594,1
91.98665217391304,91.96600113043479,91.54082048985507,1
91.9907463768116,91.97228848550725,91.56239859420289,1
91.87392028985508,91.85726108695651,91.4314768942029,1
91.83864492753624,91.81705491304346,91.38829683623189,1
91.6696884057971,91.65171199275362,91.22974898985505,1
91.56294927536231,91.5438718115942,91.11416546956522,1
91.38547101449275,91.36496098550727,90.944426657971,1
91.15676086956522,91.13679952173912,90.72729020144926,1
90.90415217391305,90.88640107971014,90.48320169710145,1
90.53655072463768,90.51776282608697,90.11970353478262,1
90.1146231884058,90.09366611594203,89.69944135797103,1
89.61873913043478,89.59950572463768,89.21083386086956,1
89.21751449275362,89.19672391304348,88.80234425072464,1
89.05795652173913,89.03402077536231,88.64004882608695,1
89.08692753623188,89.06476639130436,88.67222451884058,1
89.20463043478262,89.17914306521742,88.77598565362317,1
89.37414492753624,89.3485656231884,88.94304866811592,1
89.71810144927537,89.69459208695652,89.29527047391306,1
89.95619565217392,89.93292330434784,89.51895851014493,1
90.10228260869565,90.08080934782609,89.66612285652174,1
90.29000724637682,90.26971616666665,89.86636318115944,1
90.39410144927537,90.36705816666667,89.95064479855073,1
90.31884782608695,90.29757028985506,89.89649845797103,1
90.26780434782609,90.24910174637678,89.83713797681158,1
90.16089130434783,90.1402767536232,89.72971196956522,1
90.08526811594203,90.06263532608696,89.64679912028986,1
89.90263768115942,89.88633497826086,89.46880483768115,1
89.71673188405796,89.69618748550724,89.31644847536232,1
89.22001449275362,89.20281302173913,88.79627719999998,1
88.66196376811594,88.64306566666666,88.24400125652176,1
88.01988405797101,87.99828605072462,87.59769617246377,1
87.39276086956522,87.37172959420289,86.96947793188406,1
86.61761594202899,86.59666638405797,86.1731581478261,1
85.8393695652174,85.81943207971015,85.40049622898552,1
85.10710144927536,85.08262609420291,84.67058314927534,1
84.36121014492754,84.34039686956524,83.926519,1
83.61194202898551,83.59069773913043,83.17555118405797,1
82.9433115942029,82.92002179710143,82.49240531594202,1
82.24489855072464,82.22753685507249,81.81007106086956,1
81.5364347826087,81.51798957971016,81.07982250869566,1
80.78554347826086,80.76157476086956,80.31313415507248,1
79.95105797101449,79.92584518115943,79.44824085507246,1
79.12645652173913,79.09927555797103,78.6314699115942,1
78.50671014492754,78.4816768188406,77.97449138985507,1
77.90038405797101,77.87577147101447,77.35480986666667,1
77.59302898550725,77.56726567391304,77.01691631594204,1
77.45938405797101,77.43865078985507,76.86581957826085,1
77.28947826086957,77.27094164492753,76.65661127681159,1
77.28131884057971,77.25818909420292,76.63779925652175,1
77.3434347826087,77.32373418115941,76.6910241768116,1
77.502,77.4823505289855,76.83785287391305,1
77.55586231884058,77.54089410144927,76.87910419710143,1
77.52596376811594,77.50645480434781,76.85865007826085,1
77.40177536231884,77.38575672463769,76.74241767536232,1
77.18511594202899,77.1682027173913,76.51219862753622,1
76.80642028985507,76.79217931159421,76.14897258405796,1
76.4216884057971,76.40480197101449,75.74766188115942,1
75.8966231884058,75.87561793478262,75.20576610144929,1
75.52717391304348,75.5060491594203,74.85045157971014,1
75.11942028985507,75.09990568115941,74.42284161594203,1
74.77415217391304,74.75511189855072,74.07243212463769,1
74.42834782608696,74.4088512173913,73.74819137246378,1
74.11264492753624,74.09747961594202,73.43261715942029,1
74.20267391304348,74.18398971014493,73.5320753057971,1
74.34973188405797,74.32835726086957,73.68904575652174,1
74.5776884057971,74.55616599275363,73.92559522898551,1
74.73765217391305,74.71622304347825,74.07718896231883,1
74.99767391304349,74.97732227536233,74.36506197971015,1
75.146,75.1216444347826,74.51933415652174,1
75.37320289855073,75.35361873913044,74.75801213913044,1
75.6507463768116,75.62614510869565,75.03201252608694,1
76.25239130434782,76.23152419565217,75.65759869275362,1
77.05704347826087,77.03650947826085,76.4761484,1
77.97247101449275,77.95241103623187,77.39780131884058,1
79.1851811594203,79.16358394927535,78.61594247391304,1
80.60203623188406,80.58270778985508,80.05783632173915,1
82.09665942028985,82.0796149347826,81.54248297246376,1
83.40211594202898,83.37965436956523,82.8672226347826,1
84.43385507246377,84.41365815942027,83.91529096521741,1
85.32921014492753,85.30647095652171,84.81999800579709,1
85.97702898550725,85.9549211594203,85.46198019420291,1
86.48740579710145,86.46917781159421,85.98674289710145,1
86.89455797101449,86.8754010652174,86.40002978695651,1
87.31405072463768,87.29453200724639,86.84451505652173,1
87.56194202898551,87.540713,87.09665853768118,1
87.60808695652175,87.58927358695652,87.15788887101449,1
87.41660869565217,87.39783339130435,86.98266959130434,1
87.2796884057971,87.25951176086957,86.83596934057971,1
86.97214492753623,86.95049165942028,86.53666435942029,1
86.56460144927536,86.53960010144927,86.12255847246378,1
86.20469565217391,86.18035444202899,85.75755658115942,1
85.79217391304348,85.76707013043479,85.35097281884056,1
85.36326811594203,85.33838171014493,84.93547154492754,1
84.81389855072464,84.79168791304348,84.36337123768115,1
84.16309420289855,84.13978772463769,83.70563208550722,1
83.60044927536232,83.57660907971014,83.1389511536232,1
83.01896376811594,82.99977636231883,82.55288609420288,1
82.60358695652174,82.57649413043477,82.13375888550726,1
81.93409420289855,81.9139357826087,81.44864916956521,1
81.26117391304348,81.23986594927536,80.770523515942,1
80.56471739130434,80.53990562318843,80.0600855289855,1
79.83707971014493,79.81425646376812,79.3182081536232,1
79.16075362318841,79.14185494927536,78.64149416666667,1
78.66199275362318,78.63952645652174,78.13900817536233,1
78.16577536231884,78.14498856521737,77.6313344275362,1
77.72532608695653,77.70226789855073,77.1795152231884,1
77.6493695652174,77.62619028985507,77.12994234202898,1
77.85767391304348,77.83337706521739,77.33506877246377,1
78.30921014492753,78.28767329710145,77.78997023623188,1
79.04640579710144,79.02446118115941,78.53445292463769,1
79.73489130434783,79.71012739130433,79.21623360144929,1
80.3647536231884,80.34623271014495,79.86476239420291,1
80.80595652173913,80.7879260072464,80.29524297826086,1
81.11057246376812,81.08880710144928,80.59037154057968,1
81.35021739130435,81.33152415217391,80.82408482028984,1
81.47721014492754,81.45918197101449,80.92819115362322,1
81.66433333333333,81.64252005072464,81.11621547971016,1
81.69685507246376,81.67896044927535,81.1610356710145,1
81.53990579710145,81.5217608695652,80.97904316231882,1
81.3235,81.30507914492753,80.73630303043478,1
81.01391304347825,80.99490910144927,80.42135594057969,1
80.9028115942029,80.88449022463767,80.30631027826085,1
80.72325362318841,80.70323905797099,80.11379655362317,1
80.47594927536232,80.45461862318841,79.86106279130433,1
80.4196231884058,80.40020130434783,79.8221711304348,1
80.42011594202899,80.40141645652174,79.81894892173912,1
80.51635507246377,80.49840971739127,79.90398821594205,1
80.76582608695652,80.74766157246377,80.16015900289854,1
80.86553623188406,80.84603011594204,80.27633177101448,1
80.9690072463768,80.94762620289853,80.38347350869566,1
81.1488115942029,81.12769998550725,80.57937648405799,1
81.2976304347826,81.28324875362318,80.70867223188407,1
81.46980434782608,81.45154492753622,80.89907596666667,1
81.72661594202899,81.70646776811593,81.15790376521738,1
81.9173115942029,81.89941451449275,81.37527868695652,1
82.10798550724638,82.08814517391305,81.57269711304346,1
82.38746376811594,82.36892425362318,81.8601884347826,1
82.72850724637681,82.70647159420287,82.2112276347826,1
82.98067391304347,82.9636705289855,82.47623214637682,1
83.25510869565217,83.231848,82.75321356376813,1
83.47577536231884,83.45635426811594,82.99432716956521,1
83.63736231884057,83.61591021739129,83.15216892463768,1
83.81717391304348,83.79723491304348,83.34370272753625,1
83.93491304347826,83.91476371739132,83.45894706521737,1
84.16020289855072,84.1372137826087,83.68073539275363,1
84.19354347826086,84.1710861884058,83.73359939275363,1
84.08592753623188,84.06778722463768,83.61581438985506,1
83.91402173913043,83.89171573188406,83.45613666811595,1
83.5498115942029,83.5278968695652,83.06958863623187,1
83.11283333333333,83.09250517391303,82.64466199710145,1
82.56827536231884,82.54305126811592,82.07712752173913,1
81.89440579710146,81.87303323913045,81.42771806521739,1
81.2605,81.23949170289855,80.76473512318842,1
80.77042753623188,80.74976340579711,80.28511544637684,1
80.48550724637681,80.46131273188408,79.98911186086956,1
80.11163043478261,80.09174881884057,79.60694901014493,1
79.74214492753623,79.71712963768115,79.23893740869563,1
79.6393695652174,79.61793992028984,79.14082600724636,1
79.52989855072464,79.50970989855074,79.02917379275364,1
79.34552898550724,79.32103776811593,78.83551790869564,1
79.12094927536232,79.09952622463769,78.62322942753622,1
78.83786231884058,78.81513900724637,78.32318400434784,1
78.73672463768116,78.71430761594202,78.220452242029,1
78.80464492753623,78.78305120289853,78.29362580724639,1
79.07034782608696,79.04922382608694,78.59414166666664,1
79.44703623188406,79.42198067391304,78.94395608985504,1
80.0759347826087,80.05386738405798,79.60391345217393,1
80.84428260869565,80.82408011594201,80.38074100869564,1
81.58858695652174,81.56697355797101,81.1337949652174,1
82.25872463768115,82.23619444927537,81.79494880869564,1
82.69604347826088,82.67459102173913,82.24158554202899,1
83.06207246376812,83.03958165942029,82.62362577971012,1
83.18005797101449,83.16445276086957,82.72202660289855,1
83.3138115942029,83.29055400724637,82.84739999130437,1
83.14052173913043,83.12135638405796,82.67868680144927,1
82.98002898550725,82.95891180434782,82.51155678840578,1
82.93629710144927,82.9160252753623,82.46974147391303,1
83.17684782608696,83.15701701449277,82.70233154927537,1
83.61484782608696,83.59285791304347,83.13581856956522,1
84.06192028985507,84.04542753623188,83.60297190434781,1
84.49982608695652,84.47912623913044,84.03039963188404,1
84.8939927536232,84.87336049275363,84.44163744637682,1
85.31311594202899,85.28989602173911,84.84960278985507,1
85.63832608695652,85.62036251449274,85.17799449855072,1
86.07902898550725,86.05920419565217,85.63398036376813,1
86.50386956521739,86.47948030434783,86.05747743333335,1
86.84235507246377,86.8197332826087,86.39817413768115,1
87.02748550724638,87.00774007971015,86.5849674405797,1
87.22671014492754,87.20904082608695,86.78236987391304,1
87.38460144927537,87.36442852173913,86.9431937927536,1
87.49111594202898,87.46867703623188,87.05149836811596,1
87.32057246376812,87.29956344202897,86.87964212753623,1
87.07458695652174,87.05254248550726,86.64625466231882,1
86.7482536231884,86.72493707971016,86.3025596115942,1
86.36674637681159,86.34622243478262,85.93828371304348,1
86.0681304347826,86.04286139130434,85.629276157971,1
85.74539855072464,85.72320277536232,85.3144906057971,1
85.479,85.45778663043478,85.0507282231884,1
85.3001884057971,85.28183142028985,84.87190460724636,1
85.24836956521739,85.23140176811596,84.81340322753624,1
85.23642753623189,85.21143021014493,84.79190352898553,1
85.2828768115942,85.26234152173912,84.84147675797102,1
85.31570289855073,85.29662399275361,84.88087816811596,1
85.4352536231884,85.41412578985506,84.9854816362319,1
85.60882608695653,85.58876631884058,85.18683639130437,1
85.84241304347826,85.82185778985509,85.41323776231886,1
86.00778985507246,85.98534531884059,85.5726974768116,1
86.26702173913043,86.24510481159419,85.81513809420291,1
86.45421014492753,86.43164955072463,86.03227928840579,1
86.63141304347826,86.61054971014491,86.2068282115942,1
86.84284782608695,86.81899956521737,86.41899598550724,1
103.15699573863637,103.17572778320311,99.47437266246449,0
103.196484375,103.2133752574574,99.53966121981533,0
103.19925426136363,103.21429031871449,99.53548066139916,0
102.95144264914772,102.96587404563208,99.3025137269176,0
102.50387961647728,102.5163606977983,98.84745606090199,0
102.48447265625,102.49678071732956,98.82969219637785,0
102.54137517755682,102.55592425426137,98.88729884321732,0
102.5213290127841,102.53508804154829,98.86601523881393,0
102.54248490767046,102.5578037775213,98.87381408913352,0
102.89433149857955,102.9102418856534,99.22080320845171,0
103.0179287997159,103.0339303622159,99.34212647460937,0
105.40833629261364,105.42861821732954,101.71643428622157,0
105.55808327414773,105.57855864257813,101.86149555752837,0
105.55426136363636,105.57263599964487,101.846535332919,0
105.80761274857954,105.82862499556106,102.10745071289064,0
